263	-5.6	0	290.5380	1.3
264	-5.38	0	291.4947	1.32
265	-5.21	0	292.2357	1.29
266	-5.06	0	292.8907	1.23
267	-5	0	293.1529	1.26
268	-5.07	0	292.8470	1.3
269	-5.1	0	292.7159	1.31
270	-5.03	0	293.0218	1.29
271	-4.78	6.4837	294.1162	1.28
272	-3.04	57.2746	301.8184	1.28
273	-1.1	84.1096	310.5832	1.51
274	0.52	131.7329	318.0474	2.13
275	1.35	172.4691	321.9233	2.75
276	1.62	171.7333	323.1918	2.93
277	1.45	103.9724	322.3927	2.93
278	0.91	70.822	319.8642	2.47
279	-0.28	28.3402	314.3448	1.35
280	-1.27	0.1487	309.8076	1.23
281	-1.54	0	308.5788	1.34
282	-1.72	0	307.7616	1.32
283	-1.62	0	308.2154	0.84
284	-1.49	0	308.8061	0.15
285	-1.64	0	308.1246	0.75
286	-2.1	0	306.0418	1.05
287	-2.36	0	304.8692	0.94
288	-2.32	0	305.0494	0.77
289	-2.16	0	305.7709	0.74
290	-1.94	0	306.7650	0.77
291	-1.7	0	307.8523	0.58
292	-1.34	0	309.4887	0.46
293	-1.12	0	310.4919	0.47
294	-0.99	0	311.0858	0.48
295	-0.83	4.3674	311.8180	0.42
296	-0.28	30.2219	314.3448	0.47
297	0.32	64.7725	317.1187	0.47
298	0.76	84.1703	319.1645	0.48
299	1	73.7797	320.2846	0.5
300	1.14	82.1756	320.9393	0.47
301	1.2	80.8499	321.2203	0.5
302	1.14	60.4121	320.9393	0.54
303	1.09	33.1001	320.7054	0.52
304	1.02	0.8338	320.3781	0.59
305	1.03	0	320.4248	0.71
306	1.15	0	320.9861	1.01
307	1.3	0	321.6888	1.24
308	1.38	0	322.0641	1.44
309	1.44	0	322.3457	1.71
310	1.49	0	322.5806	1.99
311	1.44	0	322.3457	2.33
312	1.3	0	321.6888	2.81
313	1.22	0	321.3139	3.09
314	1.17	0	321.0798	3.36
315	1.16	0	321.0330	3.63
316	1.25	0	321.4545	3.89
317	1.3	0	321.6888	3.95
318	0.99	0	320.2379	3.46
319	0.64	12.3484	318.6056	2.9
320	1.22	51.5333	321.3139	2.54
321	1.79	90.103	323.9924	2.62
322	1.99	106.9925	324.9361	2.84
323	2.07	151.8497	325.3142	3.15
324	2.16	134.1374	325.7399	3.36
325	2.02	105.8749	325.0779	3.14
326	1.49	100.3999	322.5806	2.12
327	0.14	51.6729	316.2846	1.53
328	-1.19	0.7967	310.1724	1.49
329	-1.72	0	307.7616	1.64
330	-1.95	0	306.7198	1.78
331	-2.12	0	305.9515	1.72
332	-2.28	0	305.2296	1.6
333	-2.68	0	303.4307	1.61
334	-3.1	0	301.5503	1.6
335	-3.32	0	300.5689	1.54
336	-3.36	0	300.3907	1.56
337	-3.57	0	299.4565	1.48
338	-3.77	0	298.5688	1.3
339	-3.98	0	297.6389	1.26
340	-4.1	0	297.1085	1.17
341	-4.16	0	296.8435	1.07
342	-4.32	0	296.1379	1.09
343	-4.22	20.5467	296.5788	1.15
344	-2.49	114.1661	304.2842	1.05
345	-0.47	166.7275	313.4702	1.02
346	1.35	300.6016	321.9233	1.2
347	2.4	390.212	326.8773	1.55
348	2.84	382.7259	328.9701	1.73
349	2.85	319.1046	329.0178	1.74
350	2.24	212.6527	326.1187	1.36
351	0.32	85.6821	317.1187	1.21
352	-1.39	1.7039	309.2610	1.33
353	-2.01	0	306.4484	1.31
354	-2.26	0	305.3198	1.22
355	-2.21	0	305.5453	1.15
356	-2.07	0	306.1773	1.13
357	-2.08	0	306.1321	1.21
358	-2.22	0	305.5002	1.36
359	-2.25	0	305.3649	1.51
360	-2.47	0	304.3741	1.68
361	-2.71	0	303.2961	1.89
362	-2.94	0	302.2656	2.08
363	-3.16	0	301.2824	2.26
364	-3.1	0	301.5503	2.4
365	-2.92	0	302.3551	2.55
366	-2.73	0	303.2064	2.68
367	-2.43	17.3379	304.5541	2.76
368	-0.57	134.4396	313.0106	2.53
369	2.13	248.3317	325.5980	2.4
370	4.29	308.003	335.9382	2.62
371	5.58	378.8287	342.2299	3.09
372	5.95	339.0361	344.0507	3.16
373	5.75	274.4851	343.0656	2.93
374	4.62	179.7259	337.5394	2.56
375	2.85	62.5903	329.0178	2.68
376	1.08	1.2583	320.6586	2.99
377	0.46	0	317.7686	3
378	0.13	0	316.2383	2.97
379	-0.21	0	314.6674	2.95
380	-0.54	0	313.1484	2.86
381	-0.77	0	312.0929	2.69
382	-0.99	0	311.0858	2.59
383	-0.85	0	311.7264	2.56
384	-0.67	0	312.5515	2.64
385	-0.63	0	312.7351	2.55
386	-0.7	0	312.4139	2.54
387	-0.69	0	312.4597	2.51
388	-0.61	0	312.8269	2.48
389	-0.42	0	313.7001	2.52
390	-0.25	0	314.4830	2.63
391	-0.12	5.9344	315.0827	2.58
392	1.18	42.0533	321.1266	2.54
393	2.09	57.4243	325.4088	2.25
394	2.67	74.9367	328.1603	2.19
395	2.5	77.4926	327.3520	2.36
396	2.59	69.5797	327.7798	2.33
397	2.85	63.2566	329.0178	2.11
398	2.47	58.7133	327.2096	1.55
399	1.07	55.029	320.6118	1.2
400	-0.18	1.5188	314.8058	1.2
401	-0.55	0	313.1024	1.36
402	-1.06	0	310.7659	1.75
403	-1.71	0	307.8070	1.92
404	-2.15	0	305.8160	1.91
405	-2.27	0	305.2747	1.69
406	-2.38	0	304.7791	1.6
407	-2.38	0	304.7791	1.47
408	-2.44	0	304.5091	1.37
409	-2.54	0	304.0594	1.23
410	-2.66	0	303.5204	1.17
411	-2.86	0	302.6237	1.43
412	-3.37	0	300.3461	1.56
413	-3.71	0	298.8349	1.55
414	-3.9	0	297.9929	1.57
415	-3.84	7.3108	298.2586	1.51
416	-2.83	51.1531	302.7581	1.69
417	-1.7	80.4114	307.8523	1.98
418	-0.64	123.7287	312.6892	2.33
419	0.11	162.035	316.1457	2.58
420	0.37	178.5182	317.3507	2.73
421	0.19	210.7513	316.5161	2.58
422	-0.48	166.1368	313.4242	1.86
423	-2.04	73.165	306.3128	1.28
424	-3.11	1.8312	301.5057	1.26
425	-3.3	0	300.6580	1.05
426	-3.4	0	300.2126	0.84
427	-3.52	0	299.6787	0.64
428	-3.57	0	299.4565	0.49
429	-3.55	0	299.5454	0.42
430	-3.58	0	299.4121	0.39
431	-3.66	0	299.0568	0.41
432	-3.8	0	298.4358	0.45
433	-3.93	0	297.8601	0.48
434	-4.11	0	297.0643	0.47
435	-4.41	0	295.7415	0.58
436	-4.68	0	294.5548	0.83
437	-5.04	0	292.9781	1.13
438	-5.41	0	291.3641	1.37
439	-5.42	21.1438	291.3206	1.52
440	-3.71	146.2381	298.8349	1.39
441	-1.28	274.9094	309.7620	1.4
442	0.76	367.0501	319.1645	1.57
443	2.41	410.5736	326.9247	2.07
444	3.06	396.6597	330.0203	2.27
445	3.1	319.8224	330.2115	2.1
446	2.41	167.2631	326.9247	1.34
447	0.56	42.001	318.2334	1.41
448	-1.11	1.965	310.5376	1.81
449	-1.93	0	306.8103	2.07
450	-2.29	0	305.1846	2.17
451	-2.48	0	304.3291	2.21
452	-2.62	0	303.7000	2.24
453	-2.81	0	302.8477	2.27
454	-2.96	0	302.1761	2.29
455	-3.08	0	301.6397	2.24
456	-3.35	0	300.4352	2.24
457	-3.73	0	298.7462	2.26
458	-4.1	0	297.1085	2.25
459	-4.43	0	295.6535	2.27
460	-4.89	0	293.6343	2.39
461	-5.4	0	291.4077	2.54
462	-5.79	0	289.7135	2.64
463	-5.51	19.1184	290.9291	2.55
464	-2.61	93.5668	303.7449	2.22
465	-0.29	145.5795	314.2987	2.52
466	1.76	209.5612	323.8510	2.22
467	3.11	288.2093	330.2593	1.89
468	3.6	309.4302	332.6087	1.48
469	3.47	224.1665	331.9842	0.99
470	2.81	132.0512	328.8271	0.42
471	1.56	59.1089	322.9096	0.2
472	0.4	2.1261	317.4899	0.34
473	-0.25	0	314.4830	0.42
474	-0.73	0	312.2763	0.52
475	-1.09	0	310.6289	0.62
476	-1.36	0	309.3976	0.66
477	-1.59	0	308.3516	0.61
478	-1.76	0	307.5802	0.58
479	-2.1	0	306.0418	0.57
480	-2.42	0	304.5991	0.63
481	-2.74	0	303.1615	0.72
482	-3.03	0	301.8631	0.78
483	-3.4	0	300.2126	0.8
484	-3.77	0	298.5688	0.78
485	-4.1	0	297.1085	0.86
486	-4.39	0	295.8296	0.9
487	-4.41	14.4324	295.7415	0.86
488	-3.02	87.1659	301.9078	0.91
489	-1.3	108.2204	309.6709	1.27
490	0.42	342.7889	317.5828	1.82
491	1.41	402.1065	322.2049	2.34
492	1.87	391.3538	324.3696	2.79
493	1.79	263.904	323.9924	2.95
494	1.17	181.7317	321.0798	2.65
495	-0.83	70.4966	311.8180	2.04
496	-2.57	2.2131	303.9246	2.17
497	-2.95	0	302.2209	2.12
498	-2.98	0	302.0867	1.92
499	-3	0	301.9972	1.77
500	-3.32	0	300.5689	1.4
501	-3.77	0	298.5688	1.12
502	-4.16	0	296.8435	0.99
503	-4.64	0	294.7304	0.89
504	-5.12	0	292.6285	0.76
505	-5.59	0	290.5814	0.55
506	-5.96	0	288.9774	0.46
507	-6.2	0	287.9405	0.42
508	-6.39	0	287.1216	0.41
509	-6.64	0	286.0468	0.42
510	-6.89	0	284.9750	0.46
511	-6.79	7.489	285.4034	0.57
512	-5.16	47.8956	292.4539	0.86
513	-3.03	94.3899	301.8631	0.79
514	-1.42	241.6332	309.1245	0.72
515	-0.25	311.1832	314.4830	0.56
516	0.47	286.2045	317.8150	0.47
517	0.69	281.1907	318.8384	0.55
518	0.19	231.4676	316.5161	0.67
519	-1.19	91.2695	310.1724	0.69
520	-2.45	5.2632	304.4641	0.84
521	-3.03	0	301.8631	1
522	-3.37	0	300.3461	0.97
523	-3.6	0	299.3232	0.92
524	-3.75	0	298.6575	1
525	-3.82	0	298.3472	1.01
526	-3.97	0	297.6831	1.01
527	-4.06	0	297.2852	1.02
528	-4.15	0	296.8877	1.11
529	-4.31	0	296.1820	1.25
530	-4.45	0	295.5655	1.37
531	-4.85	0	293.8094	1.61
532	-5.34	0	291.6690	1.93
533	-5.69	0	290.1472	2.14
534	-5.65	0	290.3208	2.1
535	-5.12	13.2608	292.6285	1.88
536	-3.73	65.4215	298.7462	1.81
537	-1.94	134.2293	306.7650	1.99
538	-0.61	150.7627	312.8269	2.1
539	-0.24	146.5963	314.5291	2.03
540	-0.51	138.1902	313.2863	2.02
541	-1.16	127.3335	310.3093	2.45
542	-1.88	77.2247	307.0366	3.09
543	-2.63	43.3292	303.6551	3.15
544	-3.31	2.3296	300.6134	3.17
545	-3.72	0	298.7906	3.28
546	-4.05	0	297.3294	3.28
547	-4.37	0	295.9176	3.22
548	-4.57	0	295.0379	3.12
549	-4.74	0	294.2916	3.12
550	-4.98	0	293.2404	3.12
551	-5.36	0	291.5818	2.99
552	-5.8	0	289.6702	2.94
553	-6.08	0	288.4586	2.81
554	-6.38	0	287.1647	2.72
555	-6.55	0	286.4334	2.65
556	-6.75	0	285.5748	2.54
557	-7.03	0	284.3761	2.32
558	-7.38	0	282.8830	2.06
559	-7.21	12.1023	283.6075	2.27
560	-5.61	59.9805	290.4945	2.91
561	-3.8	88.6789	298.4358	3.77
562	-2.52	109.5384	304.1493	4.16
563	-1.75	116.621	307.6256	4.29
564	-1.42	105.615	309.1245	4.37
565	-1.46	95.869	308.9425	4.45
566	-1.93	86.6819	306.8103	4.32
567	-2.95	40.9176	302.2209	3.55
568	-4.73	2.2724	294.3354	2.89
569	-5.65	0	290.3208	2.83
570	-6.44	0	286.9064	2.77
571	-7.28	0	283.3090	2.65
572	-7.87	0	280.8026	2.47
573	-8.34	0	278.8179	2.26
574	-8.7	0	277.3048	2.05
575	-8.85	0	276.6761	1.95
576	-8.99	0	276.0904	1.79
577	-9.17	0	275.3386	1.72
578	-9.28	0	274.8800	1.77
579	-9.28	0	274.8800	1.72
580	-9.34	0	274.6301	1.55
581	-9.51	0	273.9229	1.4
582	-9.73	0	273.0097	1.33
583	-9.29	12.9813	274.8383	1.34
584	-7.2	61.5614	283.6502	1.38
585	-4.85	186.9508	293.8094	2.09
586	-3.08	270.7188	301.6397	2.77
587	-2.04	308.1588	306.3128	3.29
588	-1.59	316.0876	308.3516	3.51
589	-1.52	268.0423	308.6697	3.53
590	-1.9	192.6715	306.9460	3.17
591	-3.31	84.8046	300.6134	2.2
592	-5.6	5.5201	290.5380	1.94
593	-6.23	0	287.8111	1.8
594	-6.63	0	286.0897	1.62
595	-6.98	0	284.5899	1.52
596	-7.19	0	283.6928	1.36
597	-7.42	0	282.7128	1.28
598	-7.33	0	283.0960	1.23
599	-6.96	0	284.6754	1.22
600	-6.49	0	286.6913	1.29
601	-6.02	0	288.7179	1.36
602	-5.52	0	290.8856	1.37
603	-4.99	0	293.1967	1.27
604	-4.52	0	295.2576	1.26
605	-4.22	0	296.5788	1.32
606	-4.04	0	297.3736	1.42
607	-3.37	31.2923	300.3461	1.33
608	-1.54	139.2897	308.5788	1.08
609	0.09	231.6839	316.0532	0.98
610	1.47	182.0593	322.4866	0.48
611	2.29	221.4508	326.3556	0.22
612	2.72	334.3831	328.3983	0.45
613	2.91	297.305	329.3040	0.48
614	2.55	140.3858	327.5896	0.39
615	1.35	69.8328	321.9233	0.51
616	0.26	7.079	316.8405	0.8
617	-0.24	0	314.5291	1.15
618	-0.87	0	311.6349	1.6
619	-1.26	0	309.8532	1.92
620	-1.38	0	309.3065	2.11
621	-1.37	0	309.3521	2.23
622	-1.34	0	309.4887	2.37
623	-1.3	0	309.6709	2.48
624	-1.41	0	309.1700	2.6
625	-1.88	0	307.0366	2.85
626	-2.43	0	304.5541	3.15
627	-2.47	0	304.3741	3.36
628	-2.19	0	305.6355	3.41
629	-1.61	0	308.2608	3.4
630	-1.12	0	310.4919	3.44
631	-0.51	12.3841	313.2863	3.6
632	0.43	88.2819	317.6292	3.85
633	1.65	106.8453	323.3330	4.39
634	2.76	93.0878	328.5889	4.92
635	3.65	136.4516	332.8491	5.51
636	3.57	100.0631	332.4645	5.49
637	2.56	97.7516	327.6371	4.85
638	1.52	75.8788	322.7216	4.06
639	0.6	33.6165	318.4194	3.85
640	-0.18	2.6881	314.8058	4.2
641	-0.7	0	312.4139	4.04
642	-1.28	0	309.7620	3.25
643	-1.79	0	307.4443	2.49
644	-1.9	0	306.9460	2.55
645	-1.7	0	307.8523	3.33
646	-1.69	0	307.8977	3.76
647	-1.97	0	306.6293	3.83
648	-2.39	0	304.7341	3.8
649	-2.86	0	302.6237	3.5
650	-3.16	0	301.2824	3.12
651	-3.68	0	298.9680	2.59
652	-4.08	0	297.1968	2.11
653	-4.25	0	296.4465	1.45
654	-4.36	0	295.9617	0.87
655	-4.12	27.6411	297.0201	0.51
656	-2.79	99.8565	302.9373	0.46
657	-1.49	101.3846	308.8061	1.56
658	-0.82	195.1601	311.8638	2.33
659	-0.45	204.9375	313.5621	2.77
660	-0.27	201.4634	314.3908	3.09
661	-0.35	176.1736	314.0223	3.23
662	-0.71	88.9374	312.3680	3
663	-1.79	49.7308	307.4443	2.2
664	-3.74	3.3261	298.7018	2.14
665	-4.26	0	296.4024	2.25
666	-4.45	0	295.5655	2.28
667	-4.47	0	295.4775	2.34
668	-4.38	0	295.8736	2.3
669	-4.44	0	295.6095	2.25
670	-4.52	0	295.2576	2.14
671	-4.63	0	294.7743	2.1
672	-4.71	0	294.4232	2.03
673	-4.74	0	294.2916	1.75
674	-4.84	0	293.8532	1.38
675	-4.97	0	293.2842	1.14
676	-5.04	0	292.9781	0.99
677	-5.21	0	292.2357	0.73
678	-5.61	0	290.4945	0.71
679	-5.55	38.1274	290.7552	0.98
680	-4.33	89.8608	296.0938	0.88
681	-2.01	125.9472	306.4484	0.35
682	-0.89	239.0066	311.5433	0.31
683	-0.25	238.5915	314.4830	0.78
684	0.19	259.139	316.5161	1.3
685	0.31	200.7667	317.0723	1.72
686	0.1	152.0703	316.0995	1.67
687	-1.21	72.589	310.0812	1.56
688	-3.1	11.0194	301.5503	2.17
689	-3.85	0	298.2143	2.47
690	-3.66	0	299.0568	2.63
691	-2.74	0	303.1615	3.15
692	-2.36	0	304.8692	3.78
693	-2.36	0	304.8692	3.99
694	-2.23	0	305.4551	4.33
695	-2.2	0	305.5904	4.68
696	-2.42	0	304.5991	4.64
697	-2.43	0	304.5541	4.74
698	-2.46	0	304.4191	4.67
699	-2.62	0	303.7000	4.35
700	-2.77	0	303.0270	4.03
701	-3.04	0	301.8184	3.92
702	-3.2	0	301.1039	3.79
703	-3.23	20.6649	300.9701	3.51
704	-2.75	77.1125	303.1167	3.34
705	-2.28	113.2128	305.2296	3.29
706	-1.91	306.7849	306.9008	3.21
707	-1.47	312.6613	308.8970	2.99
708	-1.08	219.8961	310.6746	2.41
709	-0.9	245.3411	311.4975	1.58
710	-1.11	155.0268	310.5376	1.16
711	-2.45	78.4242	304.4641	1.43
712	-4.49	7.9041	295.3895	1.96
713	-5.52	0	290.8856	2.27
714	-5.84	0	289.4969	2.54
715	-6.02	0	288.7179	2.75
716	-6.18	0	288.0268	2.74
717	-5.97	0	288.9341	2.63
718	-5.81	0	289.6269	2.65
719	-5.68	0	290.1906	2.76
720	-5.33	0	291.7125	2.72
721	-5.01	0	293.1092	2.58
722	-4.8	0	294.0285	2.31
723	-4.53	0	295.2137	2.19
724	-4.54	0	295.1697	2.11
725	-4.64	0	294.7304	2.05
726	-4.66	0	294.6426	2.08
727	-4.17	26.2384	296.7994	2.21
728	-2.3	94.9514	305.1395	2.4
729	-0.63	122.1087	312.7351	2.53
730	0.18	300.0722	316.4698	2.72
731	0.9	265.8943	319.8175	2.79
732	1.35	263.5735	321.9233	2.69
733	1.26	140.8092	321.5013	2.3
734	0.9	81.7571	319.8175	2.36
735	0.36	33.7708	317.3043	2.62
736	-0.05	8.5067	315.4059	3.26
737	0.18	0	316.4698	4.17
